cislo;cislo_vyr;zkratka;skupina;nazev;s_jednotky;s_dodavatel;dodavatel;dopl_udaj_zb;dopl_u1_udaj;dopl_u1_kusu;dopl_u1_kod;dopl_u2_udaj;dopl_u2_kusu;dopl_u2_kod;dopl_u3_udaj;dopl_u3_kusu;dopl_u3_kod;dopl_u4_udaj;dopl_u4_kusu;dopl_u4_kod;dopl_u5_udaj;dopl_u5_kusu;dopl_u5_kod;dopl_u6_udaj;dopl_u6_kusu;dopl_u6_kod;dopl_u7_udaj;dopl_u7_kusu;dopl_u7_kod;dopl_u8_udaj;dopl_u8_kusu;dopl_u8_kod;dopl_u9_udaj;dopl_u9_kusu;dopl_u9_kod;dopl_u10_udaj;dopl_u10_kusu;dopl_u10_kod;cena_n_prum;cena_n_posl;sazba_dph;dph_r;s_dph;cena_p1;cena_p1_dph;dph_p1;cena_p2;cena_p2_dph;dph_p2;cena_p3;cena_p3_dph;dph_p3;cena_p4;cena_p4_dph;dph_p4;oznaceni;cis_pozn;hmotnost;kusu;kusu_rezer;kusu_pozad;kusu_balen;min_zas;max_zas;typ_pol;spraz_pol;sp_typ_pol;sp_cislo;sp_kod;sp_skupina;sp_zkratka;sp_nazev;sp_s_jednotky;sp_mnozstvi;sp_prijimat;sp_t_slev_c_saz;sp_h_slev_c_saz;sp_c_slev_c_saz;sp_polozka_nazev;sp_polozka_cena_n;sp_polozka_dph;sp_polozka_cena_p1;sp_polozka_cena_p1_dph;sp_polozka_dph_p1;sp_polozka_cena_p2;sp_polozka_cena_p2_dph;sp_polozka_dph_p2;sp_polozka_cena_p3;sp_polozka_cena_p3_dph;sp_polozka_dph_p3;sp_polozka_cena_p4;sp_polozka_cena_p4_dph;sp_polozka_dph_p4;sp_polozka_rezerva;sp_polozka_rezerva2;sp_polozka_kusu;sp_polozka_kusu_rezer;sp_polozka_kusu_pozad;sp_polozka_kusu_balen;sp_polozka_hmotnost;sp_polozka_oznaceni;sp_polozka_kdy_bude;sp_polozka_souct_udaj;cis_podskl;do_i_obchodu;int_obchod_popis_adr;int_obchod_popis_soub;int_obchod_obrazek_adr;int_obchod_obrazek_soub;int_obchod_vyrobce;int_obchod_perex;int_obchod_kategorie;int_obchod_poradi;int_obchod_nove;int_obchod_akce;int_obchod_tip;k_cena_jedn;n_cena_jedn;vyr_cisla;souct_udaj;slevy_pc;vazena_polozka;rezerva;recykl_prisp;recykl_prisp_dph;recykl_prisp_pouziti;Unnamed: 127;cena;jednotka
77;AA04315;Poj.PG4,6,V8L;ND HP;Pojistka PG4,6,V8L;ks;TEPOSTOP spol. s r.o.;50.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10.0;10.0;1;0.21;21.0;12.81;15.5;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
60;0240135129003;Poj.nár.W+PG;ND HP;Pojistka nárazníku PVC W+PG Hi1,2;ks;PYROSERVIS a.s.;176.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.4;7.4;1;0.21;21.0;9.504;11.5;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
64;0240135014002;Poj.kov PG6 NEU;ND HP;Pojistka nárazníku kov. PG6Hi1,2;ks;PYROSERVIS a.s.;176.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30.1;30.1;1;0.21;21.0;38.595;46.7;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
241;0219020218009;Pojistka KOVO;ND HP;Pojistka paky ventilu KT 06.08/EN3;ks;Kovoslužba hasicí;570.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14.69;14.69;1;0.21;21.0;18.347;22.2;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
487;02487007;Pojistka 4/6PKT;ND HP;Pojistka sp.armatury 4/6 PKT Kovo.;ks;Kovoslužba hasicí;570.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.0;20.0;1;0.21;21.0;25.041;30.3;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
508;02508009;Poj. 500V/25A;ND VODA;Pojistková patrona 500V / 25A;ks;Global Stores, a.s.;1303.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8.23;8.23;1;0.21;21.0;10.661;12.9;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
509;02509006;Poj. 500V/6A;ND VODA;Pojistková patrona 500V / 6A;ks;Global Stores, a.s.;1303.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.56;7.56;1;0.21;21.0;9.835;11.9;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
245;0240130019002;Poj.vent.W+PG;ND HP;Pojistný ventil 19bar W+PG;ks;PYROSERVIS a.s.;176.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;69.4;69.4;1;0.21;21.0;88.926;107.6;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
246;40130019R;Poj.vent.W+PG/R;ND HP;Pojistný ventil 19bar W+PG REPAS;ks;HASTEX a HASPR spol. s r.o.;7.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;1;0.21;21.0;46.116;55.8;0.21;37.851;45.8;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
303;02303000;Poj.vent.S6;ND HP;Pojistný ventil S6;ks;Požární technika;14.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;1;0.21;21.0;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;1.0;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
289;02289007;HP šedá 6kg;HP;Potravinářská lahev 6kg CO2;ks;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;1;0.21;21.0;1332.81;1612.7;0.21;1092.397;1321.8;0.21;0.0;0.0;0.21;0.0;0.0;0.21;1.0;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
90;02006406;Povlak P50;HP;Povlak /PVC obal na HP P50/PP50;ks;Červinka-Czech Republic s.r.o.;942.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;350.0;350.0;1;0.21;21.0;700.0;847.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
88;02006208;Povlak PG;HP;Povlak /PVC obal na HP PG4-6/V6/S2;ks;Červinka-Czech Republic s.r.o.;942.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;98.0;98.0;1;0.21;21.0;196.033;237.2;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
89;02006307;Povlak V9/S5;HP;Povlak /PVC obal na HP PG9-10/V9/S5;ks;Červinka-Czech Republic s.r.o.;942.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;98.0;98.0;1;0.21;21.0;196.033;237.2;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
337;02337005;;;Povlak na HP;ks;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;300.0;300.0;1;0.21;21.0;300.0;363.0;0.21;300.0;363.0;0.21;300.0;363.0;0.21;0.0;0.0;0.21;;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
491;0221050610005;Pož.knika vázan;ostatní;Požární kniha;ks;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;50.0;50.0;1;0.21;21.0;80.0;96.8;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;410;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
50;02210506;Pož.knika vázan;ostatní;Požární kniha vázaná 100 listů;ks;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;133.3;133.3;1;0.21;21.0;147.107;178.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
456;02456003;Pož.těs.páska;PÁSKA;Požární těsnící páska INTUMEX;ks;JH CB s.r.o.;1060.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;59.25;59.25;1;0.21;21.0;75.785;91.7;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;340;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
4;02400006;Prodej dle DL;FA;Prodej zboží/materiálu dle DL;ks;Ilja Urbánek HASIČ-SERVIS;568.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;1;0.21;21.0;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
424;382625 HILTI;UCP CP 651-M;HILTI;Protipožární polštář CP 651N-M;ks;HILTI ČR spol. s r.o.;1706.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;468.0;468.0;1;0.21;21.0;585.041;707.9;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;920;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
423;382624 HILTI;UCP CP 651-S;HILTI;Protipožární polštář CP 651N-S;ks;HILTI ČR spol. s r.o.;1706.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;442.0;442.0;1;0.21;21.0;551.983;667.9;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;910;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
134;130001020003;Proudnice S1,5;ND HP;Proudnice S1,5;ks;HASTEX a HASPR spol. s r.o.;7.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;36.0;36.0;1;0.21;21.0;51.24;62.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
234;02234007;Proudnice S2;ND HP;Proudnice S2;ks;HASTEX a HASPR spol. s r.o.;7.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;1;0.21;21.0;87.107;105.4;0.21;71.405;86.4;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
220;140001020003;Proudnice S30;ND HP;"Proudnice S30 1""/3/4""";ks;HASTEX a HASPR spol. s r.o.;7.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;200.56;200.56;1;0.21;21.0;798.347;966.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
105;02105000;"Proud S6 1""";ND HP;"Proudnice S6 - 1"" Kodreta";ks;HASTEX a HASPR spol. s r.o.;7.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;195.0;195.0;1;0.21;21.0;399.835;483.8;0.21;0.0;0.0;0.21;0.0;0.0;0.21;210.083;254.2;0.21;;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
285;02285009;"Proud S6 3/4""";ND HP;"Proudnice S6(5) - 3/4"" Kodreta";ks;HASTEX a HASPR spol. s r.o.;7.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;195.0;195.0;1;0.21;21.0;399.835;483.8;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;2.0;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
299;02299006;Proudnice T6H;ND HP;Proudnice T6H;ks;ESTO Cheb s.r.o.;6.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;318.5;318.5;1;0.21;21.0;243.471;294.6;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;1.0;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
115;2PA18264;Páka 6,8Pa.Tlm;ND HP;Páka P6,V8Pa, P6Tlm;ks;TEPOSTOP spol. s r.o.;50.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10.0;10.0;1;0.21;21.0;12.81;15.5;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
79;TA18001;Páka 4,6,8 L;ND HP;Páka PG4,6,V8L;ks;TEPOSTOP spol. s r.o.;50.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15.0;15.0;1;0.21;21.0;19.256;23.3;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
506;160001020048;Páka vent P50TE;ND HP;Páka ventilu poj.HP P50TE;ks;HASTEX a HASPR spol. s r.o.;7.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;80.0;80.0;1;0.21;21.0;103.967;125.8;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
30;min026;Přech. 32/25PVC;VODA;"Přechod 32/25 (5/4"" /1"") PVC";ks;Pavliš a Hartmann spol. s r.o.;582.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;38.22;38.22;1;0.21;21.0;47.769;57.8;0.21;0.0;0.0;0.21;0.0;0.0;0.21;39.008;47.2;0.21;;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
437;če;Přech. 52/25 AL;VODA;Přechod 52/25 (C/D) AL;ks;Červinka-Czech Republic s.r.o.;942.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;1;0.21;21.0;216.033;261.4;0.21;0.0;0.0;0.21;0.0;0.0;0.21;45.041;54.5;0.21;;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
29;mim031;Přech. 52/25PVC;VODA;Přechod 52/25 (C/D) PVC;ks;Pavliš a Hartmann spol. s r.o.;582.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;42.75;42.75;1;0.21;21.0;55.124;66.7;0.21;0.0;0.0;0.21;0.0;0.0;0.21;45.041;54.5;0.21;;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
31;vv110;Přech. 75/52 AL;VODA;Přechod 75/52 (B/C) AL;ks;Pavliš a Hartmann spol. s r.o.;582.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;147.25;147.25;1;0.21;21.0;189.917;229.8;0.21;0.0;0.0;0.21;0.0;0.0;0.21;155.041;187.6;0.21;;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
334;02334004;"Přechod 1""-3/4""";ND HP;"Přechod z 1"" na 3/4"" - mosazný";ks;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;43.0;43.0;1;0.21;21.0;55.124;66.7;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
419;140001020004;"Přechod 1""-3/4""";ND HP;"Přechod z 1"" na 3/4"" - ocelový";ks;HASTEX a HASPR spol. s r.o.;7.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;95.0;95.0;1;0.21;21.0;116.86;141.4;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
335;02335001;"Přechod 3/4""-1""";ND HP;"Přechod z 3/4"" na 1"" - ocelový";ks;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;1;0.21;21.0;41.983;50.8;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
75;AA004322;Přích.poj.PG,V;ND HP;Příchytka pojistky PG,V - L/Le;ks;TEPOSTOP spol. s r.o.;50.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.5;1.5;1;0.21;21.0;1.901;2.3;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
999;02999005;Revize-prodejna;revize;Revize HP SKP 74.30.15;ks;Ilja Urbánek HASIČ-SERVIS;568.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;1;0.21;21.0;24.711;29.9;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;0;0.0;0;0;0;0;0;0;Z;True;O;1.0;;;;Štítek s kontrl.+ PZ;ks;1.0;True;S;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
384;02384009;Rozbit.kryt;ND VODA;Rozbitný kryt HY systému MANFREDI;ks;GEOS AGT spol. s r.o.;577.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;450.0;450.0;1;0.21;21.0;461.322;558.2;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
85;02850009;Rámeček;OZO;Rámeček červený 50 x 60 cm se sklem;ks;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;149.0;149.0;1;0.21;21.0;330.0;399.3;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
519;02519005;Těsn.přech.S30;ND HP;"Sada těsnění přechodu 1""/3/4""";ks;HASTEX a HASPR spol. s r.o.;7.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;1;0.21;21.0;10.0;12.1;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;530;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
475;;Sklíčko 17x17;HP;Sklo skříně na RHP 3x170x170 P+H;ks;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10.0;10.0;1;0.21;21.0;28.017;33.9;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;860;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
202;02202006;Sklíčko 10x10;ostatní;Sklíčko krabičky hlásiče 10x10cm;ks;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25.0;25.0;1;0.21;21.0;31.901;38.6;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
54;02540009;Sklíčko 7x7;ostatní;Sklíčko krabičky na klíče 7x7cm;ks;KRAKEE spol. s r.o.;584.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.01;0.01;1;0.21;21.0;15.289;18.5;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
48;02480008;Sklíčko 8x8;ostatní;Sklíčko krabičky na klíče 8x8cm;ks;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25.0;25.0;1;0.21;21.0;31.983;38.7;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
474;fin082/a;Sklíčko 15x15;HP;Sklíčko skříně na RHP          P+H;ks;Pavliš a Hartmann spol. s r.o.;582.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.0;20.0;1;0.21;21.0;25.62;31.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;390;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
